manufacturer,substation_id,window_start,window_end,label,fault_event_id,fault_label,configuration_type,lead_time_bucket,estimated_lead_time_hours,split_event_regime_based,priority_regression_target,target,priority_v2_threshold48_score,risk_gated_urgency_x8_score,priority_lgbm_guarded_score,priority_lgbm_leak_diagnostic_score,model_version
manufacturer 1,9,2019-01-04 12:00:00,2019-01-04 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5444,6.5444,0.009394451371705938,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-11 12:00:00,2016-11-11 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5442,6.5442,0.015272950451066213,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-01 06:00:00,2017-02-01 12:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.543,6.543,0.04285472552638416,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-02 12:00:00,2017-02-02 18:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.543,6.543,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-01 00:00:00,2017-02-01 06:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5421,6.5421,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,15,2019-03-03 06:00:00,2019-03-03 12:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5419,6.5419,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-03 18:00:00,2018-12-04 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5393,6.5393,0.042616686502776426,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-02 18:00:00,2019-01-03 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5385,6.5385,0.08372302998927024,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2017-10-18 18:00:00,2017-10-19 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5382,6.5382,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-11-01 06:00:00,2017-11-01 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5379,6.5379,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-01-31 00:00:00,2017-01-31 06:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5377,6.5377,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-04 18:00:00,2018-12-05 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5376,6.5376,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2016-10-06 12:00:00,2016-10-06 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.537,6.537,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-12-05 18:00:00,2018-12-06 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5369,6.5369,0.1174572731513314,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,8,2018-02-03 00:00:00,2018-02-03 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5351,6.5351,0.02456742509968376,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-09 00:00:00,2016-11-09 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5343,6.5343,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-06 00:00:00,2018-12-06 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5334,6.5334,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,15,2019-03-01 18:00:00,2019-03-02 00:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5327,6.5327,0.0073422700107413945,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2019-01-02 12:00:00,2019-01-02 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5313,6.5313,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-10-31 00:00:00,2017-10-31 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5304,6.5304,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-17 06:00:00,2019-01-17 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5299,6.5299,0.05500695589343427,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-24 18:00:00,2018-02-25 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5296,6.5296,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,8,2018-02-06 12:00:00,2018-02-06 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.529,6.529,0.014024794425300424,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-12-03 18:00:00,2018-12-04 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5286,6.5286,0.11785556547248935,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-15 00:00:00,2019-01-15 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5273,6.5273,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-11 06:00:00,2016-11-11 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5271,6.5271,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,15,2019-03-02 18:00:00,2019-03-03 00:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5256,6.5256,0.0073422700107413945,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-03 00:00:00,2017-02-03 06:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5232,6.5232,0.04285472552638416,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-12 06:00:00,2016-11-12 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5229,6.5229,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-04 06:00:00,2018-03-04 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5224,6.5224,0.08337957778318612,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-20 12:00:00,2018-02-20 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5224,6.5224,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2017-10-20 12:00:00,2017-10-20 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5222,6.5222,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-04 00:00:00,2017-02-04 06:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5218,6.5218,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-15 06:00:00,2019-01-15 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5215,6.5215,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-17 12:00:00,2019-01-17 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5195,6.5195,0.05500695589343427,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-09 12:00:00,2016-11-09 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5187,6.5187,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-08 00:00:00,2019-01-08 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5177,6.5177,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-03 06:00:00,2017-02-03 12:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5174,6.5174,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-16 06:00:00,2019-01-16 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5163,6.5163,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-03 12:00:00,2019-01-03 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5158,6.5158,0.13370149262641012,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-03 12:00:00,2017-02-03 18:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.5158,6.5158,0.049958444745832324,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-19 12:00:00,2018-02-19 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5157,6.5157,9.715684219907525e-05,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-05 18:00:00,2018-03-06 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5147,6.5147,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-06 06:00:00,2018-12-06 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5139,6.5139,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-15 18:00:00,2019-01-16 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5134,6.5134,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-01 18:00:00,2018-03-02 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5104,6.5104,0.09793324696620925,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-11-02 00:00:00,2017-11-02 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5102,6.5102,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-10 06:00:00,2016-11-10 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5099,6.5099,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-14 18:00:00,2019-01-15 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5092,6.5092,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-04 12:00:00,2018-12-04 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5085,6.5085,0.042616686502776426,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-12 12:00:00,2019-01-12 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5081,6.5081,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2019-01-04 06:00:00,2019-01-04 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.508,6.508,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-09 18:00:00,2016-11-10 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5077,6.5077,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,7,2019-01-03 12:00:00,2019-01-03 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5074,6.5074,0.034503705211611856,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-11-02 06:00:00,2017-11-02 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5062,6.5062,0.00830993363511709,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-04 00:00:00,2018-03-04 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5061,6.5061,0.039743218708550875,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-16 00:00:00,2019-01-16 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5061,6.5061,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-10 18:00:00,2016-11-11 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5053,6.5053,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-03-02 06:00:00,2018-03-02 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5047,6.5047,0.11785556547248935,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,15,2019-03-05 06:00:00,2019-03-05 12:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.504,6.504,0.0073422700107413945,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-03-02 12:00:00,2018-03-02 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5039,6.5039,0.11785556547248935,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-06 12:00:00,2018-12-06 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5021,6.5021,0.042616686502776426,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-02 00:00:00,2019-01-02 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5017,6.5017,0.16986357810352712,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,5,2017-09-13 18:00:00,2017-09-14 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5016,6.5016,0.0500208344801364,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-11-01 00:00:00,2017-11-01 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5014,6.5014,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-12-05 06:00:00,2018-12-05 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5011,6.5011,0.042616686502776426,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-05 06:00:00,2018-03-05 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5011,6.5011,0.014024794425300424,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-05 00:00:00,2019-01-05 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.5,6.5,0.08716194144420544,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-11-03 00:00:00,2017-11-03 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4999,6.4999,0.00830993363511709,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-15 12:00:00,2019-01-15 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4997,6.4997,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-11 18:00:00,2016-11-12 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4989,6.4989,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-06 06:00:00,2018-03-06 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4977,6.4977,0.014024794425300424,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-16 12:00:00,2019-01-16 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4972,6.4972,0.10597189015166812,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-13 18:00:00,2019-01-14 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4966,6.4966,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-05 12:00:00,2019-01-05 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4959,6.4959,0.08372302998927024,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-21 18:00:00,2018-02-22 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4946,6.4946,9.715684219907525e-05,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-12 18:00:00,2019-01-13 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4938,6.4938,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-12-05 06:00:00,2018-12-05 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4929,6.4929,0.11401836169639624,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-17 18:00:00,2019-01-18 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4926,6.4926,0.05500695589343427,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-09 06:00:00,2016-11-09 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4918,6.4918,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-03-03 18:00:00,2018-03-04 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4903,6.4903,0.1447660695729905,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2016-11-10 12:00:00,2016-11-10 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4901,6.4901,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,15,2019-03-07 18:00:00,2019-03-08 00:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.4897,6.4897,0.0073422700107413945,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-07 00:00:00,2019-01-07 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.488,6.488,0.08716194144420544,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2017-02-06 00:00:00,2017-02-06 06:00:00,normal,,,SH + DHW with sub-circuits,,,train,0.0,0,6.4863,6.4863,0.04285472552638416,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-07 18:00:00,2019-01-08 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4841,6.4841,0.09426566066365358,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-10-31 06:00:00,2017-10-31 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4837,6.4837,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-04 00:00:00,2019-01-04 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4831,6.4831,0.08372302998927024,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,5,2018-03-02 18:00:00,2018-03-03 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4827,6.4827,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-13 12:00:00,2019-01-13 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4827,6.4827,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2017-10-18 06:00:00,2017-10-18 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4814,6.4814,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-12-02 12:00:00,2018-12-02 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4807,6.4807,0.11785556547248935,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2017-10-31 18:00:00,2017-11-01 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4804,6.4804,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,2,2018-02-27 00:00:00,2018-02-27 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4801,6.4801,0.11785556547248935,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2017-10-17 18:00:00,2017-10-18 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4784,6.4784,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,17,2017-10-18 00:00:00,2017-10-18 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4781,6.4781,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,8,2018-02-02 12:00:00,2018-02-02 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4762,6.4762,0.014024794425300424,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-19 06:00:00,2018-02-19 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4761,6.4761,9.715684219907525e-05,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-06 18:00:00,2018-03-07 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.476,6.476,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,11,2016-10-02 18:00:00,2016-10-03 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4752,6.4752,0.018477656914783116,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,16,2018-03-04 18:00:00,2018-03-05 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4736,6.4736,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,5,2018-03-04 18:00:00,2018-03-05 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4732,6.4732,0.015272950451066213,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,8,2018-02-01 12:00:00,2018-02-01 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4732,6.4732,0.02456742509968376,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-14 12:00:00,2019-01-14 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4729,6.4729,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-13 06:00:00,2019-01-13 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4708,6.4708,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-01-12 00:00:00,2019-01-12 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4707,6.4707,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-03 18:00:00,2019-01-04 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4692,6.4692,0.08372302998927024,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-20 00:00:00,2018-02-20 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.469,6.469,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,9,2019-01-08 12:00:00,2019-01-08 18:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4684,6.4684,0.08372302998927024,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,8,2018-02-07 06:00:00,2018-02-07 12:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4669,6.4669,0.059841841591718764,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,5,2018-02-28 00:00:00,2018-02-28 06:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4654,6.4654,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,4,2018-02-22 18:00:00,2018-02-23 00:00:00,normal,,,SH + DHW,,,train,0.0,0,6.4647,6.4647,9.715684219907525e-05,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
