manufacturer,substation_id,window_start,window_end,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,lead_time_bucket_distance,days_since_last_fault_event,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_bucket_base_score,leadtime_confidence_multiplier,leadtime_component_score,anomaly_component_score,history_adjustment_score,history_adjustment_reason,priority_score,priority_level,priority_reason,engine_version,label,fault_label,fault_event_id,estimated_lead_time_hours,use_for_supervised_training,split_time_based,split_substation_based,split_regime_based,true_bucket,target_score,target_level,is_pre_fault,is_within_3d,rule_based_score,rule_based_level,lgbm_priority_only_score_raw,lgbm_priority_only_score,lgbm_priority_only_level,lgbm_prediction_bundle_score_raw,lgbm_prediction_bundle_score,lgbm_prediction_bundle_level
manufacturer 2,24,2020-02-26 18:00:00,2020-02-27 00:00:00,0.4477673014791372,0.1193136730983303,0.1193136730983303,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.1476461157699456,0.0,0.6,0.0,2.686603808874823,0.0,,8.8342,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.8342,low,12.40224113847827,12.40224113847827,low,12.40224113847827,12.40224113847827,low
manufacturer 2,60,2019-03-17 06:00:00,2019-03-17 12:00:00,0.4886382264355176,0.1053601122652649,0.1053601122652649,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.896482020774768,0.0,0.6,0.0,2.931829358613105,0.0,,8.8283,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.8283,low,6.7747570221891005,6.7747570221891005,low,6.7747570221891005,6.7747570221891005,low
manufacturer 2,55,2019-10-20 00:00:00,2019-10-20 06:00:00,0.5359198208525879,0.0880819099035908,0.0880819099035908,low,,,,,,,9999.0,984.0,984.0,4.0,1.5854743782646343,0.0,0.6,0.0,3.215518925115528,0.0,,8.801,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,8.801,low,8.61873600273309,8.61873600273309,low,8.61873600273309,8.61873600273309,low
manufacturer 1,20,2020-04-04 06:00:00,2020-04-04 12:00:00,0.408386078966321,0.1294636427002989,0.1294636427002989,low,,,,,,,1031.9347222222225,393.5580092592593,393.5580092592593,4.0,2.33034556860538,0.0,0.6,0.0,2.450316473797926,0.0,,8.7807,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,validation,normal,0.0,low,False,False,8.7807,low,29.68550638185417,29.68550638185417,medium,29.68550638185417,29.68550638185417,medium
manufacturer 2,55,2019-10-20 06:00:00,2019-10-20 12:00:00,0.4946061295715132,0.0998223442175469,0.0998223442175469,low,,,,,,,9999.0,984.25,984.25,4.0,1.7968021959158442,0.0,0.6,0.0,2.967636777429079,0.0,,8.7644,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,8.7644,low,0.904592274629119,0.904592274629119,low,0.904592274629119,0.904592274629119,low
manufacturer 2,40,2019-12-17 18:00:00,2019-12-18 00:00:00,0.4186574563094401,0.1247704343964755,0.1247704343964755,low,,,,,,,9999.0,1033.75,1033.75,4.0,2.245867819136559,0.0,0.6,0.0,2.511944737856641,0.0,,8.7578,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.7578,low,23.025576222505524,23.025576222505524,medium,23.025576222505524,23.025576222505524,medium
manufacturer 2,8,2020-01-14 06:00:00,2020-01-14 12:00:00,0.3912029280174015,0.1331563195829311,0.1331563195829311,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.3968137524927595,0.0,0.6,0.0,2.347217568104409,0.0,,8.744,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,train,normal,0.0,low,False,False,8.744,low,22.345093450480157,22.345093450480157,medium,22.345093450480157,22.345093450480157,medium
manufacturer 2,40,2019-12-19 00:00:00,2019-12-19 06:00:00,0.4251376634697177,0.1214466981885291,0.1214466981885291,low,,,,,,,9999.0,1035.0,1035.0,4.0,2.186040567393524,0.0,0.6,0.0,2.5508259808183062,0.0,,8.7369,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.7369,low,18.49209128720266,18.49209128720266,medium,18.49209128720266,18.49209128720266,medium
manufacturer 2,55,2019-10-17 00:00:00,2019-10-17 06:00:00,0.5268591519038556,0.0861062593886365,0.0861062593886365,low,,,,,,,9999.0,981.0,981.0,4.0,1.549912668995457,0.0,0.6,0.0,3.161154911423133,0.0,,8.7111,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.7111,low,8.497626481356916,8.497626481356916,low,8.497626481356916,8.497626481356916,low
manufacturer 1,1,2019-12-02 18:00:00,2019-12-03 00:00:00,0.4247331987768191,0.1193849612301688,0.1193849612301688,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.1489293021430385,0.0,0.6,0.0,2.548399192660914,0.0,,8.6973,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,8.6973,low,18.49209128720266,18.49209128720266,medium,18.49209128720266,18.49209128720266,medium
manufacturer 1,6,2020-06-07 12:00:00,2020-06-07 18:00:00,0.4713406765216322,0.103022104856063,0.103022104856063,low,,,,,,,418.0965277777778,417.2154398148148,417.2154398148148,4.0,1.854397887409134,0.0,0.6,0.0,2.8280440591297933,0.0,,8.6824,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.6824,low,0.5177847679695761,0.5177847679695761,low,0.5177847679695761,0.5177847679695761,low
manufacturer 1,20,2020-04-04 12:00:00,2020-04-04 18:00:00,0.4048627783732905,0.1250567625708653,0.1250567625708653,low,,,,,,,1032.1847222222225,393.8080092592593,393.8080092592593,4.0,2.2510217262755754,0.0,0.6,0.0,2.429176670239743,0.0,,8.6802,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,validation,normal,0.0,low,False,False,8.6802,low,21.78695982270264,21.78695982270264,medium,21.78695982270264,21.78695982270264,medium
manufacturer 1,13,2019-12-20 06:00:00,2019-12-20 12:00:00,0.4744851656836074,0.1015101792361516,0.1015101792361516,low,,,,,,,1247.6131944444444,1011.25,1011.25,4.0,1.8271832262507288,0.0,0.6,0.0,2.8469109941016444,0.0,,8.6741,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.6741,low,-0.033678188047224056,0.0,low,-0.033678188047224056,0.0,low
manufacturer 2,8,2020-01-11 00:00:00,2020-01-11 06:00:00,0.4113914408109672,0.1204390710595004,0.1204390710595004,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.167903279071007,0.0,0.6,0.0,2.468348644865803,0.0,,8.6363,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,train,normal,0.0,low,False,False,8.6363,low,16.895315305354597,16.895315305354597,medium,16.895315305354597,16.895315305354597,medium
manufacturer 1,25,2020-04-08 00:00:00,2020-04-08 06:00:00,0.3770864361832712,0.1315691065721471,0.1315691065721471,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.368243918298648,0.0,0.6,0.0,2.2625186170996274,0.0,,8.6308,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.6308,low,19.03321814983073,19.03321814983073,medium,19.03321814983073,19.03321814983073,medium
manufacturer 1,13,2019-12-24 12:00:00,2019-12-24 18:00:00,0.4643905904058132,0.1019510404888724,0.1019510404888724,low,,,,,,,1251.8631944444444,1015.5,1015.5,4.0,1.835118728799703,0.0,0.6,0.0,2.7863435424348797,0.0,,8.6215,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.6215,low,0.5177847679695761,0.5177847679695761,low,0.5177847679695761,0.5177847679695761,low
manufacturer 1,6,2020-06-07 18:00:00,2020-06-08 00:00:00,0.4697430063391528,0.0999197145125185,0.0999197145125185,low,,,,,,,418.3465277777778,417.4654398148148,417.4654398148148,4.0,1.798554861225333,0.0,0.6,0.0,2.8184580380349167,0.0,,8.617,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.617,low,-0.15467508214231,0.0,low,-0.15467508214231,0.0,low
manufacturer 1,19,2017-06-19 12:00:00,2017-06-19 18:00:00,0.4170797318449822,0.1142013099814782,0.1142013099814782,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.055623579666608,0.0,0.6,0.0,2.5024783910698933,0.0,,8.5581,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,8.5581,low,17.22903024337862,17.22903024337862,medium,17.22903024337862,17.22903024337862,medium
manufacturer 2,53,2019-12-16 12:00:00,2019-12-16 18:00:00,0.4520702544678494,0.10219403357409,0.10219403357409,low,,,,,,,31.09027777777778,30.825590277777778,30.825590277777778,4.0,1.83949260433362,0.0,0.6,0.0,2.712421526807096,0.0,,8.5519,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.5519,low,7.09820530964422,7.09820530964422,low,7.09820530964422,7.09820530964422,low
manufacturer 1,14,2019-12-06 12:00:00,2019-12-06 18:00:00,0.406602924615177,0.1168426663652231,0.1168426663652231,low,,,,,,,9999.0,431.0844444444445,431.0844444444445,4.0,2.103167994574016,0.0,0.6,0.0,2.439617547691062,0.0,,8.5428,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.5428,low,16.346680674181997,16.346680674181997,low,16.346680674181997,16.346680674181997,low
manufacturer 2,24,2020-02-26 00:00:00,2020-02-26 06:00:00,0.4486131215333931,0.102050169447262,0.102050169447262,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.836903050050716,0.0,0.6,0.0,2.6916787292003588,0.0,,8.5286,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.5286,low,7.8147220257295205,7.8147220257295205,low,7.8147220257295205,7.8147220257295205,low
manufacturer 1,1,2019-12-01 18:00:00,2019-12-02 00:00:00,0.4260321876435645,0.1080719165399381,0.1080719165399381,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.9452944977188855,0.0,0.6,0.0,2.556193125861387,0.0,,8.5015,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,train,normal,0.0,low,False,False,8.5015,low,19.070276492776753,19.070276492776753,medium,19.070276492776753,19.070276492776753,medium
manufacturer 2,24,2020-02-25 12:00:00,2020-02-25 18:00:00,0.4400468448488358,0.1029837435663015,0.1029837435663015,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.8537073841934268,0.0,0.6,0.0,2.6402810690930147,0.0,,8.494,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.494,low,12.74007809089409,12.74007809089409,low,12.74007809089409,12.74007809089409,low
manufacturer 1,2,2018-12-01 00:00:00,2018-12-01 06:00:00,0.376269113246284,0.1236892462216051,0.1236892462216051,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.226406431988892,0.0,0.6,0.0,2.257614679477704,0.0,,8.484,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.484,low,11.378878510998359,11.378878510998359,low,11.378878510998359,11.378878510998359,low
manufacturer 1,8,2018-02-05 06:00:00,2018-02-05 12:00:00,0.5220179891237755,0.0748752331283916,0.0748752331283916,low,,,,,,,9999.0,243.25,243.25,4.0,1.3477541963110489,0.0,0.6,0.0,3.132107934742653,0.0,,8.4799,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.4799,low,4.066158463169688,4.066158463169688,low,4.066158463169688,4.066158463169688,low
manufacturer 2,43,2020-03-17 06:00:00,2020-03-17 12:00:00,0.4101435519539589,0.1100129103237628,0.1100129103237628,low,,,,,,,66.72569444444444,63.93981481481482,63.93981481481482,4.0,1.9802323858277304,0.0,0.6,0.0,2.460861311723753,0.0,,8.4411,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,holdout,normal,0.0,low,False,False,8.4411,low,17.473500510928684,17.473500510928684,medium,17.473500510928684,17.473500510928684,medium
manufacturer 2,43,2020-03-14 00:00:00,2020-03-14 06:00:00,0.4242677620903382,0.1048535622143454,0.1048535622143454,low,,,,,,,63.47569444444444,60.68981481481482,60.68981481481482,4.0,1.8873641198582167,0.0,0.6,0.0,2.545606572542029,0.0,,8.433,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,train,normal,0.0,low,False,False,8.433,low,13.904572174453884,13.904572174453884,low,13.904572174453884,13.904572174453884,low
manufacturer 1,1,2019-12-05 06:00:00,2019-12-05 12:00:00,0.4211291974062138,0.1056002939439726,0.1056002939439726,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.900805290991507,0.0,0.6,0.0,2.526775184437283,0.0,,8.4276,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,8.4276,low,18.16916283078781,18.16916283078781,medium,18.16916283078781,18.16916283078781,medium
manufacturer 1,20,2020-04-05 12:00:00,2020-04-05 18:00:00,0.3961732485681657,0.1132156055503305,0.1132156055503305,low,,,,,,,1033.1847222222225,394.8080092592593,394.8080092592593,4.0,2.037880899905949,0.0,0.6,0.0,2.3770394914089943,0.0,,8.4149,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.4149,low,11.602197473406756,11.602197473406756,low,11.602197473406756,11.602197473406756,low
manufacturer 1,23,2017-10-12 00:00:00,2017-10-12 06:00:00,0.444929278603833,0.0969055920851852,0.0969055920851852,low,,,,,,,9999.0,261.0,261.0,4.0,1.7443006575333335,0.0,0.6,0.0,2.669575671622998,0.0,,8.4139,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.4139,low,8.201632954157363,8.201632954157363,low,8.201632954157363,8.201632954157363,low
manufacturer 2,40,2019-12-21 06:00:00,2019-12-21 12:00:00,0.4292492698469086,0.1020218412934569,0.1020218412934569,low,,,,,,,9999.0,1037.25,1037.25,4.0,1.836393143282224,0.0,0.6,0.0,2.5754956190814515,0.0,,8.4119,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,8.4119,low,13.904572174453884,13.904572174453884,low,13.904572174453884,13.904572174453884,low
manufacturer 1,22,2020-03-14 18:00:00,2020-03-15 00:00:00,0.4432684746312803,0.096520235053245,0.096520235053245,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.73736423095841,0.0,0.6,0.0,2.6596108477876816,0.0,,8.397,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,train,normal,0.0,low,False,False,8.397,low,8.201632954157363,8.201632954157363,low,8.201632954157363,8.201632954157363,low
manufacturer 2,24,2020-02-23 12:00:00,2020-02-23 18:00:00,0.4368789968676745,0.0977069722578748,0.0977069722578748,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.7587255006417464,0.0,0.6,0.0,2.621273981206047,0.0,,8.38,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.38,low,12.067618240782204,12.067618240782204,low,12.067618240782204,12.067618240782204,low
manufacturer 1,22,2020-03-14 12:00:00,2020-03-14 18:00:00,0.4521886813758272,0.091932038332861,0.091932038332861,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.654776689991498,0.0,0.6,0.0,2.713132088254963,0.0,,8.3679,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,train,normal,0.0,low,False,False,8.3679,low,6.4257454595323376,6.4257454595323376,low,6.4257454595323376,6.4257454595323376,low
manufacturer 1,26,2019-12-11 06:00:00,2019-12-11 12:00:00,0.4031678711721604,0.1069229472551819,0.1069229472551819,low,,,,,,,9999.0,410.9580208333333,410.9580208333333,4.0,1.924613050593274,0.0,0.6,0.0,2.4190072270329623,0.0,,8.3436,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,8.3436,low,16.93054643098491,16.93054643098491,medium,16.93054643098491,16.93054643098491,medium
manufacturer 2,40,2019-12-16 06:00:00,2019-12-16 12:00:00,0.4187165615964748,0.1010730283723477,0.1010730283723477,low,,,,,,,9999.0,1032.25,1032.25,4.0,1.8193145107022584,0.0,0.6,0.0,2.512299369578849,0.0,,8.3316,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.3316,low,12.330998662353066,12.330998662353066,low,12.330998662353066,12.330998662353066,low
manufacturer 2,40,2019-12-20 18:00:00,2019-12-21 00:00:00,0.4222210300572899,0.0998962339585444,0.0998962339585444,low,,,,,,,9999.0,1036.75,1036.75,4.0,1.7981322112537992,0.0,0.6,0.0,2.5333261803437392,0.0,,8.3315,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,8.3315,low,13.232112324342,13.232112324342,low,13.232112324342,13.232112324342,low
manufacturer 1,13,2019-12-20 12:00:00,2019-12-20 18:00:00,0.4727070269503341,0.0827072953344963,0.0827072953344963,low,,,,,,,1247.8631944444444,1011.5,1011.5,4.0,1.4887313160209334,0.0,0.6,0.0,2.8362421617020046,0.0,,8.325,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.325,low,-0.8326890084912412,0.0,low,-0.8326890084912412,0.0,low
manufacturer 1,22,2020-03-16 00:00:00,2020-03-16 06:00:00,0.4067181860753842,0.1042496198463769,0.1042496198463769,low,,,,,,,9999.0,9999.0,9999.0,4.0,1.8764931572347845,0.0,0.6,0.0,2.440309116452305,0.0,,8.3168,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,8.3168,low,11.4254466234092,11.4254466234092,low,11.4254466234092,11.4254466234092,low
manufacturer 2,7,2019-04-19 12:00:00,2019-04-19 18:00:00,0.4279622532447587,0.0965879374441474,0.0965879374441474,low,,,,,,,9999.0,774.5,774.5,4.0,1.7385828739946532,0.0,0.6,0.0,2.567773519468552,0.0,,8.3064,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.3064,low,13.232112324342,13.232112324342,low,13.232112324342,13.232112324342,low
manufacturer 1,14,2019-12-06 06:00:00,2019-12-06 12:00:00,0.4047355863460863,0.1040421437286246,0.1040421437286246,low,,,,,,,9999.0,430.8344444444445,430.8344444444445,4.0,1.8727585871152428,0.0,0.6,0.0,2.4284135180765176,0.0,,8.3012,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.3012,low,11.764842112662064,11.764842112662064,low,11.764842112662064,11.764842112662064,low
manufacturer 1,26,2019-12-09 06:00:00,2019-12-09 12:00:00,0.4127434019963135,0.1011945805590607,0.1011945805590607,low,,,,,,,9999.0,408.9580208333333,408.9580208333333,4.0,1.8215024500630927,0.0,0.6,0.0,2.476460411977881,0.0,,8.298,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,8.298,low,12.307796192605828,12.307796192605828,low,12.307796192605828,12.307796192605828,low
manufacturer 2,40,2019-12-21 00:00:00,2019-12-21 06:00:00,0.4385003988073757,0.092500283000721,0.092500283000721,low,,,,,,,9999.0,1037.0,1037.0,4.0,1.665005094012978,0.0,0.6,0.0,2.631002392844254,0.0,,8.296,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,8.296,low,12.067618240782204,12.067618240782204,low,12.067618240782204,12.067618240782204,low
manufacturer 1,14,2019-12-10 06:00:00,2019-12-10 12:00:00,0.4110692800414876,0.1015981114677015,0.1015981114677015,low,,,,,,,9999.0,434.8344444444445,434.8344444444445,4.0,1.8287660064186269,0.0,0.6,0.0,2.466415680248925,0.0,,8.2952,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.2952,low,12.307796192605828,12.307796192605828,low,12.307796192605828,12.307796192605828,low
