manufacturer,substation_id,window_start,window_end,source_file,configuration_type,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,priority_score,priority_level,team_lgbm_priority_score,team_lgbm_priority_level,label,estimated_lead_time_hours,split_time_based,true_bucket,target_score
manufacturer 1,7,2017-11-25 18:00:00,2017-11-26 00:00:00,substation_7.csv,SH + DHW,0.4486304286579852,0.9840248966270944,0.9840248966270944,critical,3-7d,0.8578414599410427,0.1258233320552668,0.0163352080036904,0.8578414599410427,64.4042,high,33.45640850563179,medium,pre_fault,13.25,train,0-24h,100.0
manufacturer 1,7,2017-11-26 00:00:00,2017-11-26 06:00:00,substation_7.csv,SH + DHW,0.4512557046701904,0.9839951322965071,0.9839951322965071,critical,3-7d,0.6142207425793518,0.3794521286699341,0.0063271287507142,0.6142207425793518,63.6194,high,23.914486636363964,medium,pre_fault,7.25,train,0-24h,100.0
manufacturer 1,7,2017-11-26 06:00:00,2017-11-26 12:00:00,substation_7.csv,SH + DHW,0.4495058597569883,0.9841588111480588,0.9841588111480588,critical,3-7d,0.679815062202851,0.3127454419979809,0.0074394957991679,0.679815062202851,63.6119,high,26.57113397789435,medium,pre_fault,1.25,train,0-24h,100.0
manufacturer 1,7,2019-01-01 12:00:00,2019-01-01 18:00:00,substation_7.csv,SH + DHW,0.3779455279039646,0.0494504791096017,0.0494504791096017,low,1-3d,0.7030086675059533,0.254318210788407,0.7030086675059533,0.0426731217056397,15.1578,low,0.7197051844531047,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-01 18:00:00,2019-01-02 00:00:00,substation_7.csv,SH + DHW,0.470770656217415,0.0938971910324989,0.0938971910324989,low,1-3d,0.9193661689986528,0.0685533142486058,0.9193661689986528,0.0120805167527412,18.5148,low,0.46802899454524605,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-02 00:00:00,2019-01-02 06:00:00,substation_7.csv,SH + DHW,0.4028505358622147,0.0842787881390426,0.0842787881390426,low,1-3d,0.6356857028103331,0.3375368601285615,0.6356857028103331,0.0267774370611054,15.9341,low,6.998430887300536,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-02 06:00:00,2019-01-02 12:00:00,substation_7.csv,SH + DHW,0.4028030419337023,0.0516569877540001,0.0516569877540001,low,1-3d,0.6602624208145393,0.2331153626011084,0.6602624208145393,0.1066222165843521,15.3466,low,4.874418623718851,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-02 12:00:00,2019-01-02 18:00:00,substation_7.csv,SH + DHW,0.3850863290901415,0.0258954060948963,0.0258954060948963,low,1-3d,0.5718457435770812,0.4079675378954157,0.5718457435770812,0.0201867185275031,12.7766,low,3.840495003241299,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-02 18:00:00,2019-01-03 00:00:00,substation_7.csv,SH + DHW,0.3790656924026891,0.0354228514387335,0.0354228514387335,low,1-3d,0.7118825740143099,0.2073777286264786,0.7118825740143099,0.0807396973592116,14.912,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-03 00:00:00,2019-01-03 06:00:00,substation_7.csv,SH + DHW,0.3767124455339531,0.0321863232373833,0.0321863232373833,low,3-7d,0.4899045070693102,0.0896953672548533,0.4204001256758364,0.4899045070693102,9.2396,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-03 06:00:00,2019-01-03 12:00:00,substation_7.csv,SH + DHW,0.3742209180604098,0.0200880226988888,0.0200880226988888,low,1-3d,0.6915775264570242,0.1955993512127831,0.6915775264570242,0.1128231223301927,14.6069,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-03 12:00:00,2019-01-03 18:00:00,substation_7.csv,SH + DHW,0.3786550637583207,0.0256736772394194,0.0256736772394194,low,1-3d,0.6547657257935876,0.2770541418709242,0.6547657257935876,0.0681801323354882,14.7341,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-03 18:00:00,2019-01-04 00:00:00,substation_7.csv,SH + DHW,0.3825916144862004,0.0276253740168406,0.0276253740168406,low,0-24h,0.7571593083954887,0.7571593083954887,0.1943912326209077,0.0484494589836035,21.1928,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-04 00:00:00,2019-01-04 06:00:00,substation_7.csv,SH + DHW,0.385523474633284,0.0364934888059277,0.0364934888059277,low,1-3d,0.635634210168403,0.1593148445935603,0.635634210168403,0.2050509452380366,14.97,low,1.184708297732283,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-04 06:00:00,2019-01-04 12:00:00,substation_7.csv,SH + DHW,0.382269121767201,0.0243905621398787,0.0243905621398787,low,1-3d,0.6252720416720225,0.3464922327304987,0.6252720416720225,0.0282357255974788,14.7326,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-04 12:00:00,2019-01-04 18:00:00,substation_7.csv,SH + DHW,0.424830901347979,0.0375341712542456,0.0375341712542456,low,1-3d,0.7344349832549121,0.2411868795147125,0.7344349832549121,0.0243781372303754,15.2246,low,6.270632400150585,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-04 18:00:00,2019-01-05 00:00:00,substation_7.csv,SH + DHW,0.3829338325359816,0.0328455926346477,0.0328455926346477,low,0-24h,0.7257040422313019,0.7257040422313019,0.262392311331625,0.011903646437073,21.2888,low,11.812644497508984,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-05 00:00:00,2019-01-05 06:00:00,substation_7.csv,SH + DHW,0.3859248918837437,0.0356987109729875,0.0356987109729875,low,1-3d,0.8962463798806833,0.0417251719625682,0.8962463798806833,0.0620284481567484,16.9581,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-05 06:00:00,2019-01-05 12:00:00,substation_7.csv,SH + DHW,0.3930604385659012,0.0324731636790464,0.0324731636790464,low,1-3d,0.8965461568156228,0.087490330558813,0.8965461568156228,0.0159635126255641,16.9429,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-05 12:00:00,2019-01-05 18:00:00,substation_7.csv,SH + DHW,0.371086582969962,0.0274558364200534,0.0274558364200534,low,1-3d,0.9219212579807974,0.0628772553211182,0.9219212579807974,0.0152014866980844,16.7207,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-05 18:00:00,2019-01-06 00:00:00,substation_7.csv,SH + DHW,0.3880261093110667,0.0347955696432461,0.0347955696432461,low,1-3d,0.9580668924841838,0.0290388697238869,0.9580668924841838,0.0128942377919294,16.9545,low,7.659997170905289,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-06 00:00:00,2019-01-06 06:00:00,substation_7.csv,SH + DHW,0.3743634061934066,0.0223488976526095,0.0223488976526095,low,1-3d,0.550679186038552,0.4138657558543032,0.550679186038552,0.0354550581071448,12.6485,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-06 06:00:00,2019-01-06 12:00:00,substation_7.csv,SH + DHW,0.4367458614381377,0.0481232006796354,0.0481232006796354,low,1-3d,0.651823932501711,0.314075934814608,0.651823932501711,0.0341001326836809,15.4867,low,5.498492023570157,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-06 12:00:00,2019-01-06 18:00:00,substation_7.csv,SH + DHW,0.4374271783122341,0.053932260101708,0.053932260101708,low,1-3d,0.8825064323216996,0.1004368094100523,0.8825064323216996,0.017056758268248,17.5953,low,6.76746568763217,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-06 18:00:00,2019-01-07 00:00:00,substation_7.csv,SH + DHW,0.4322378828148456,0.0438168332410796,0.0438168332410796,low,0-24h,0.5053719143932175,0.5053719143932175,0.4739232447361098,0.0207048408706725,18.1821,low,12.29972428814693,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-07 00:00:00,2019-01-07 06:00:00,substation_7.csv,SH + DHW,0.5001763923652921,0.0693612682347648,0.0693612682347648,low,1-3d,0.4689092748915108,0.3806419741371726,0.4689092748915108,0.1504487509713164,14.2496,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-07 06:00:00,2019-01-07 12:00:00,substation_7.csv,SH + DHW,0.3838238653906886,0.0294921350863773,0.0294921350863773,low,1-3d,0.6746145129691139,0.2947354370814731,0.6746145129691139,0.0306500499494128,14.8338,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-07 12:00:00,2019-01-07 18:00:00,substation_7.csv,SH + DHW,0.3838434714572782,0.036273064804227,0.036273064804227,low,1-3d,0.6802421894181467,0.3043512376346809,0.6802421894181467,0.0154065729471724,14.956,low,4.9615253373507135,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-07 18:00:00,2019-01-08 00:00:00,substation_7.csv,SH + DHW,0.4338481781030068,0.0418296948226419,0.0418296948226419,low,1-3d,0.7948805131785518,0.1760635223574397,0.7948805131785518,0.0290559644640084,15.356,low,6.595059390359986,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-08 00:00:00,2019-01-08 06:00:00,substation_7.csv,SH + DHW,0.4303083021481964,0.0372523015894147,0.0372523015894147,low,0-24h,0.3676459894007238,0.3676459894007238,0.3472716447433366,0.2850823658559395,18.0524,low,2.036300844910002,low,normal,,train,normal,0.0
manufacturer 1,7,2019-01-08 06:00:00,2019-01-08 12:00:00,substation_7.csv,SH + DHW,0.3990860144660201,0.0316823211608701,0.0316823211608701,low,0-24h,0.8070166971492221,0.8070166971492221,0.151984819763002,0.0409984830877758,24.9648,low,8.643369872663193,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-01 00:00:00,2018-02-01 06:00:00,substation_8.csv,SH + DHW,0.5195169335109223,0.0333740112616603,0.0333740112616603,low,0-24h,0.5745892186399165,0.5745892186399165,0.4103368917472396,0.0150738896128439,18.5178,low,11.345384077122327,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-01 06:00:00,2018-02-01 12:00:00,substation_8.csv,SH + DHW,0.3945422032138225,0.0109848022945634,0.0109848022945634,low,0-24h,0.4652992161707862,0.4652992161707862,0.4569681011859815,0.0777326826432323,17.365,low,0.0,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-01 12:00:00,2018-02-01 18:00:00,substation_8.csv,SH + DHW,0.3936021622334649,0.0061983889121594,0.0061983889121594,low,0-24h,0.7408377794293378,0.7408377794293378,0.249791568156525,0.009370652414137,20.8732,low,12.155385824484465,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-01 18:00:00,2018-02-02 00:00:00,substation_8.csv,SH + DHW,0.4339451678203407,0.0093170049397238,0.0093170049397238,low,0-24h,0.9479933124645952,0.9479933124645952,0.0480297219405665,0.0039769655948383,24.7714,low,44.11967399125875,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-02 00:00:00,2018-02-02 06:00:00,substation_8.csv,SH + DHW,0.3876247714801903,0.0161578801249133,0.0161578801249133,low,0-24h,0.9083287973114844,0.9083287973114844,0.087153287488305,0.0045179152002105,24.6166,low,26.152715142554378,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-02 06:00:00,2018-02-02 12:00:00,substation_8.csv,SH + DHW,0.3726718163644033,0.0047313556013397,0.0047313556013397,low,0-24h,0.7929375138080823,0.7929375138080823,0.195080969949383,0.0119815162425345,20.7212,low,14.376167055594227,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-02 12:00:00,2018-02-02 18:00:00,substation_8.csv,SH + DHW,0.3810247499246054,0.0105590555333912,0.0105590555333912,low,0-24h,0.750770924847543,0.750770924847543,0.2407976208323213,0.0084314543201357,20.8762,low,9.243899262392139,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-02 18:00:00,2018-02-03 00:00:00,substation_8.csv,SH + DHW,0.3878213948138655,0.0061294821305583,0.0061294821305583,low,0-24h,0.4997464165442857,0.4997464165442857,0.4931934816589108,0.0070601017968035,17.2373,low,1.9385460770837122,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-03 00:00:00,2018-02-03 06:00:00,substation_8.csv,SH + DHW,0.3900200975356787,0.0108300719350243,0.0108300719350243,low,0-24h,0.5621025075529588,0.5621025075529588,0.4340667605271214,0.0038307319199198,17.3351,low,7.500552226497225,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-03 06:00:00,2018-02-03 12:00:00,substation_8.csv,SH + DHW,0.3974941991233214,0.0265914268125518,0.0265914268125518,low,0-24h,0.8031382120001207,0.8031382120001207,0.1890132884197796,0.0078484995800996,24.8636,low,12.243687912223763,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-03 12:00:00,2018-02-03 18:00:00,substation_8.csv,SH + DHW,0.3824241496496831,0.0167588273433939,0.0167588273433939,low,1-3d,0.744994639087559,0.246059708305003,0.744994639087559,0.008945652607438,14.5962,low,3.375408071694048,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-03 18:00:00,2018-02-04 00:00:00,substation_8.csv,SH + DHW,0.3976960394579936,0.021778054902189,0.021778054902189,low,1-3d,0.897806966047766,0.0972262333369052,0.897806966047766,0.0049668006153285,16.7782,low,0.6369501827106412,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-04 00:00:00,2018-02-04 06:00:00,substation_8.csv,SH + DHW,0.4146712822712537,0.0299319052592709,0.0299319052592709,low,0-24h,0.559269452884863,0.559269452884863,0.4366153702366602,0.0041151768784768,17.8268,low,12.697181166822006,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-04 06:00:00,2018-02-04 12:00:00,substation_8.csv,SH + DHW,0.4223936885625567,0.0415830370336335,0.0415830370336335,low,0-24h,0.603713384566645,0.603713384566645,0.3913651017134618,0.0049215137198932,21.6829,low,16.406674274801205,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-04 12:00:00,2018-02-04 18:00:00,substation_8.csv,SH + DHW,0.4878103479573081,0.0383525352218223,0.0383525352218223,low,0-24h,0.7086737011568308,0.7086737011568308,0.2843638074498904,0.0069624913932787,22.0172,low,2.678568739878227,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-05 00:00:00,2018-02-05 06:00:00,substation_8.csv,SH + DHW,0.4846977400800571,0.0413577419426718,0.0413577419426718,low,0-24h,0.8200348401183665,0.8200348401183665,0.1711137108256249,0.0088514490560086,25.6526,low,14.758537162542805,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-05 06:00:00,2018-02-05 12:00:00,substation_8.csv,SH + DHW,0.5220179891237755,0.0748752331283916,0.0748752331283916,low,0-24h,0.9674481369711518,0.9674481369711518,0.0282607169545979,0.0042911460742503,26.4799,low,42.60766828935429,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-05 12:00:00,2018-02-05 18:00:00,substation_8.csv,SH + DHW,0.3877674517241795,0.0324167588395648,0.0324167588395648,low,0-24h,0.9272271889255436,0.9272271889255436,0.0633576571249258,0.0094151539495305,24.9101,low,33.540722143061416,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-05 18:00:00,2018-02-06 00:00:00,substation_8.csv,SH + DHW,0.3934008910033796,0.0293858978675596,0.0293858978675596,low,0-24h,0.5223602517824906,0.5223602517824906,0.4664629716817651,0.0111767765357443,17.6894,low,6.474229157728951,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-06 00:00:00,2018-02-06 06:00:00,substation_8.csv,SH + DHW,0.3898838272621432,0.0192806277351709,0.0192806277351709,low,0-24h,0.7700905412388835,0.7700905412388835,0.2176371846185001,0.0122722741426161,21.0864,low,15.391664318787122,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-06 06:00:00,2018-02-06 12:00:00,substation_8.csv,SH + DHW,0.3794016255971191,0.0170731374686447,0.0170731374686447,low,0-24h,0.8090915172057398,0.8090915172057398,0.1836589307465675,0.0072495520476927,24.5837,low,9.29018627398979,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-06 12:00:00,2018-02-06 18:00:00,substation_8.csv,SH + DHW,0.3831334129448102,0.0127884538613192,0.0127884538613192,low,0-24h,0.9437268611041802,0.9437268611041802,0.0523556428960955,0.0039174959997242,24.529,low,35.36864110845514,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-06 18:00:00,2018-02-07 00:00:00,substation_8.csv,SH + DHW,0.3944717853825326,0.015186172440758,0.015186172440758,low,1-3d,0.6692532950717242,0.3158588467163496,0.6692532950717242,0.0148878582119262,14.6402,low,3.367993464297238,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-07 00:00:00,2018-02-07 06:00:00,substation_8.csv,SH + DHW,0.3993337623253196,0.0214742023008418,0.0214742023008418,low,0-24h,0.7393388126687275,0.7393388126687275,0.2568379028345331,0.0038232844967392,21.1825,low,13.944729891397772,low,normal,,train,normal,0.0
manufacturer 1,8,2018-02-07 06:00:00,2018-02-07 12:00:00,substation_8.csv,SH + DHW,0.3741419882123746,0.0123363486462466,0.0123363486462466,low,0-24h,0.9467799731976224,0.9467799731976224,0.0510967107898529,0.0021233160125246,24.4669,low,33.98358567640038,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-07 12:00:00,2018-02-07 18:00:00,substation_8.csv,SH + DHW,0.4268471584432406,0.0156252759060799,0.0156252759060799,low,0-24h,0.8473530745023334,0.8473530745023334,0.147905515771773,0.0047414097258935,24.8423,low,27.48122934502824,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-02-07 18:00:00,2018-02-08 00:00:00,substation_8.csv,SH + DHW,0.4155573443951455,0.0140262740625865,0.0140262740625865,low,0-24h,0.8894618149206569,0.8894618149206569,0.1012826858165916,0.0092554992627513,24.7458,low,22.554984445659315,medium,normal,,train,normal,0.0
manufacturer 1,8,2018-04-26 06:00:00,2018-04-26 12:00:00,substation_8.csv,SH + DHW,0.4348227614224366,0.9261948942103988,0.9261948942103988,critical,0-24h,0.9673619323745032,0.9673619323745032,0.0308717683419344,0.0017662992835624,77.2804,urgent,100.0,urgent,pre_fault,20.25,train,0-24h,100.0
manufacturer 1,8,2018-04-26 12:00:00,2018-04-26 18:00:00,substation_8.csv,SH + DHW,0.4871371142597501,0.9715470317844476,0.9715470317844476,critical,0-24h,0.9884977559819454,0.9884977559819454,0.0102901062817593,0.0012121377362951,78.4107,urgent,97.56241918538359,urgent,pre_fault,14.25,train,0-24h,100.0
manufacturer 1,8,2018-04-26 18:00:00,2018-04-27 00:00:00,substation_8.csv,SH + DHW,0.4799000489282666,0.9675572590361268,0.9675572590361268,critical,0-24h,0.9904233981261502,0.9904233981261502,0.006142587247577,0.0034340146262728,78.2954,urgent,98.0257712971043,urgent,pre_fault,8.25,train,0-24h,100.0
manufacturer 1,8,2018-04-27 00:00:00,2018-04-27 06:00:00,substation_8.csv,SH + DHW,0.4726895968629738,0.9666263965059048,0.9666263965059048,critical,0-24h,0.9779239445103348,0.9779239445103348,0.0174304520814425,0.0046456034082227,78.2354,urgent,92.93585982810966,urgent,pre_fault,2.25,train,0-24h,100.0
manufacturer 1,9,2019-01-02 00:00:00,2019-01-02 06:00:00,substation_9.csv,SH + DHW,0.384784102340126,0.0107197710663611,0.0107197710663611,low,1-3d,0.7772809218317357,0.210750576387824,0.7772809218317357,0.0119685017804402,14.5017,low,5.267267099062244,low,normal,,train,normal,0.0
manufacturer 1,9,2019-01-02 06:00:00,2019-01-02 12:00:00,substation_9.csv,SH + DHW,0.3822898645373174,0.0150013905320272,0.0150013905320272,low,1-3d,0.6416689731410111,0.3467476879696915,0.6416689731410111,0.0115833388892975,14.5638,low,0.7731265773167062,low,normal,,train,normal,0.0
manufacturer 1,9,2019-01-02 12:00:00,2019-01-02 18:00:00,substation_9.csv,SH + DHW,0.376389635611139,0.0236536075749426,0.0236536075749426,low,1-3d,0.6173066610841074,0.367199664951134,0.6173066610841074,0.0154936739647586,14.6841,low,1.0380029825925638,low,normal,,train,normal,0.0
manufacturer 1,9,2019-01-02 18:00:00,2019-01-03 00:00:00,substation_9.csv,SH + DHW,0.3819088713261297,0.0137260924086717,0.0137260924086717,low,0-24h,0.6095911682607058,0.6095911682607058,0.3807076677465181,0.0097011639927759,20.9385,low,8.593735387608376,low,normal,,train,normal,0.0
manufacturer 1,9,2019-01-03 00:00:00,2019-01-03 06:00:00,substation_9.csv,SH + DHW,0.3806612266518586,0.0083792868638452,0.0083792868638452,low,1-3d,0.953516173667569,0.0383433658111095,0.953516173667569,0.0081404605213213,16.4348,low,2.105649611630313,low,normal,,train,normal,0.0
manufacturer 1,9,2019-01-03 06:00:00,2019-01-03 12:00:00,substation_9.csv,SH + DHW,0.3788890724115056,0.015262506315665,0.015262506315665,low,1-3d,0.686838735762339,0.3063484788488835,0.686838735762339,0.0068127853887772,14.5481,low,0.0,low,normal,,train,normal,0.0
