manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action,split_time_based,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,m1_hybrid_priority_score,m1_specialist_priority_level,m1_specialist_priority_high_label,m1_hybrid_priority_level,m1_hybrid_priority_high_label,m1_priority_agreement,m1_priority_review_required,m1_why_reason,m1_recommended_action,current_best_priority_high_label,priority_source,priority_high_label
manufacturer 1,19,2017-06-17 18:00:00,2017-06-18 00:00:00,SH + DHW with sub-circuits,normal,,,0.56736713051,0.258604874935,0.915545844244,0.258604874935,1,0,0,0,no_active_anomaly,0.00582041579818,0.0156385412151,low,0-24h,0.941211614101,20.6837,low,23.8795242867,low,33.5964681899,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.119; pre_event=0.001; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-06-11 00:00:00,2017-06-18 00:00:00,1008,1008,1,0.11926895789,0.0425509590938,0.0267322011452,0.00142323837204,0,0,0,0,normal,,unknown_review,0.1,0.941211614101,29.8146265335,False,,23.8795242867,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.119; pre_event=0.001; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,8,2018-02-05 06:00:00,2018-02-05 12:00:00,SH + DHW,normal,,,0.74267873938,0.558203433885,0.950704083875,0.558203433885,1,0,0,0,no_active_anomaly,0.00749777716986,0.0126107819597,low,0-24h,0.971729596459,20.6831,low,41.7046006089,medium,34.3454809016,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.660; pre_event=0.911; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,train,m1_runtime_model,2018-01-29 12:00:00,2018-02-05 12:00:00,1008,1008,1,0.659539335204,0.201066771288,0.100962359875,0.910775316679,1,0,0,1,fault,,unknown_review,0.1,0.971729596459,80.7445303111,False,,41.7046006089,high,1,medium,0,m1_specialist_only_high,True,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.660; pre_event=0.911; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-13 12:00:00,2019-01-13 18:00:00,SH + DHW,normal,,,0.496171120798,0.153880712298,0.882158177191,0.153880712298,0,0,0,0,no_active_anomaly,0.0132985289585,0.0139674671438,low,0-24h,0.975146827625,20.6822,low,29.6440310067,low,31.5226155217,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.577; pre_event=0.282; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-06 18:00:00,2019-01-13 18:00:00,1008,1008,1,0.577112972013,0.0660723651261,0.035728844914,0.282418665796,1,0,0,0,fault,,unknown_review,0.1,0.975146827625,46.2874314476,False,,29.6440310067,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.577; pre_event=0.282; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-10-01 06:00:00,2018-10-01 12:00:00,SH + DHW with sub-circuits,normal,,,0.7527396759,0.650731490951,0.867770182333,0.650731490951,0,0,0,0,no_active_anomaly,0.014846545518,0.0179945705109,low,0-24h,0.942874766003,20.6777,low,43.1000633953,medium,30.7759443582,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.675; pre_event=0.999; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,train,m1_runtime_model,2018-09-24 12:00:00,2018-10-01 12:00:00,1008,1008,1,0.675276991157,0.289940795872,0.153668109073,0.99918822609,1,0,0,1,fault,,unknown_review,0.1,0.942874766003,84.741595415,False,,43.1000633953,high,1,medium,0,m1_specialist_only_high,True,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.675; pre_event=0.999; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,20,2017-02-04 18:00:00,2017-02-05 00:00:00,SH + DHW with sub-circuits,normal,,,0.565377927203,0.326389298184,0.834875742907,0.326389298184,0,0,0,0,no_active_anomaly,0.0123638353308,0.0123638353308,low,0-24h,0.983562583189,20.6732,low,28.9805771867,low,31.6868884389,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.582; pre_event=0.244; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-01-29 00:00:00,2017-02-05 00:00:00,1008,1008,1,0.582433298848,0.0656338576527,0.052481584182,0.243667016272,1,0,0,0,fault,,unknown_review,0.1,0.983562583189,44.4085633906,False,,28.9805771867,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.582; pre_event=0.244; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-06-21 00:00:00,2018-06-21 06:00:00,SH + DHW,normal,,,0.536993585086,0.309105763163,0.793973469383,0.309105763163,0,0,0,0,no_active_anomaly,0.00469128624393,0.0106308594601,low,0-24h,0.977899536876,20.6726,low,24.2899681623,low,31.4216833766,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.356; pre_event=0.003; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-06-14 06:00:00,2018-06-21 06:00:00,1008,1008,1,0.355809938072,0.147807150321,0.11511254884,0.00310820909545,0,0,0,0,normal,,unknown_review,0.1,0.977899536876,31.0079376065,False,,24.2899681623,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.356; pre_event=0.003; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-14 00:00:00,2019-01-14 06:00:00,SH + DHW,normal,,,0.451141650774,0.126262540505,0.817494690014,0.126262540505,0,0,0,0,no_active_anomaly,0.00174934669485,0.0119686760627,low,0-24h,0.958409933822,20.6724,low,32.7074063051,low,30.9105751981,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.598; pre_event=0.451; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-07 06:00:00,2019-01-14 06:00:00,1008,1008,1,0.597664477457,0.0560723651261,0.0368399560251,0.45101516883,1,0,0,0,fault,,unknown_review,0.1,0.958409933822,55.0581323003,False,,32.7074063051,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.598; pre_event=0.451; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,23,2017-10-11 12:00:00,2017-10-11 18:00:00,SH + DHW with sub-circuits,normal,,,0.576462569863,0.307792650114,0.879430777238,0.307792650114,0,0,0,0,no_active_anomaly,0.0111460037529,0.0157585037488,low,0-24h,0.950278766525,20.6714,low,39.4451127415,low,30.8750807019,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.706; pre_event=0.805; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-10-04 18:00:00,2017-10-11 18:00:00,1008,1008,1,0.706478224624,0.0972561789417,0.0492375095991,0.805494841195,1,0,0,1,fault,,unknown_review,0.1,0.950278766525,74.3105792615,False,,39.4451127415,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.706; pre_event=0.805; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,20,2017-02-03 18:00:00,2017-02-04 00:00:00,SH + DHW with sub-circuits,normal,,,0.52570170467,0.278290049061,0.804697826952,0.278290049061,0,0,0,0,no_active_anomaly,0.00255785918558,0.0092186728367,low,0-24h,0.98281999175,20.6677,low,27.0954471241,low,31.4916267585,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.303; pre_event=0.146; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-01-28 00:00:00,2017-02-04 00:00:00,1008,1008,1,0.30317712898,0.0732461845261,0.0589785229008,0.14632894601,0,0,0,0,normal,,unknown_review,0.1,0.98281999175,39.0326917831,False,,27.0954471241,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.303; pre_event=0.146; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-10-03 12:00:00,2018-10-03 18:00:00,SH + DHW with sub-circuits,normal,,,0.924804665172,0.946191304115,0.900687817002,0.946191304115,1,0,0,0,no_active_anomaly,0.0113897494562,0.0169289544006,low,0-24h,0.936416578902,20.6583,low,42.893678764,medium,33.5235898591,same_tier,normal_monitor,normal_monitor,True,near_anomaly_threshold|m1_priority_disagreement,low_review,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.662; pre_event=0.993; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,train,m1_runtime_model,2018-09-26 18:00:00,2018-10-03 18:00:00,1008,1008,1,0.662472402235,0.142731009264,0.0896821900001,0.992644658991,1,0,0,1,fault,,unknown_review,0.1,0.936416578902,84.1879536115,False,,42.893678764,high,1,medium,0,m1_specialist_only_high,True,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.662; pre_event=0.993; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-02-22 18:00:00,2018-02-23 00:00:00,SH + DHW,normal,,,0.560392551521,0.378397707255,0.765620780161,0.378397707255,0,0,0,0,no_active_anomaly,0.00332314506481,0.00772349388321,low,0-24h,0.993351270454,20.6543,low,24.7079390115,low,31.7253302772,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.443; pre_event=0.017; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-16 00:00:00,2018-02-23 00:00:00,1008,1008,1,0.443409943816,0.0806018099233,0.0651660810277,0.0170106842424,0,0,0,0,normal,,unknown_review,0.1,0.993351270454,32.236125747,False,,24.7079390115,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.443; pre_event=0.017; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,7,2019-01-06 12:00:00,2019-01-06 18:00:00,SH + DHW,normal,,,0.682540747898,0.525813665167,0.859275543318,0.525813665167,0,0,0,0,no_active_anomaly,0.00460693372277,0.00719377945074,low,0-24h,0.901177911716,20.6537,low,31.3561566785,low,28.9309952213,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.409; pre_event=0.413; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-12-30 18:00:00,2019-01-06 18:00:00,1008,1008,1,0.408838627605,0.046170374789,0.0242969188564,0.412669278206,0,0,0,0,normal,,unknown_review,0.1,0.901177911716,51.2321476528,False,,31.3561566785,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.409; pre_event=0.413; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-12-04 12:00:00,2018-12-04 18:00:00,SH + DHW,normal,,,0.411800684326,0.151101280025,0.705780863643,0.151101280025,0,0,0,0,no_active_anomaly,0.00522953377355,0.0163154798262,low,0-24h,0.923621463538,20.6532,low,31.5347564779,low,30.1059952966,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.646; pre_event=0.410; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-11-27 18:00:00,2018-12-04 18:00:00,1008,1008,1,0.646247052714,0.151571932466,0.111975878099,0.409722135623,1,0,0,0,fault,,unknown_review,0.1,0.923621463538,51.7433613654,False,,31.5347564779,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.646; pre_event=0.410; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-02-22 06:00:00,2018-02-22 12:00:00,SH + DHW,normal,,,0.587861349655,0.353164228043,0.852519805942,0.353164228043,0,0,0,0,no_active_anomaly,0.00550629180627,0.0104594805757,low,0-24h,0.975098199088,20.6532,low,43.1335739749,medium,31.3282174043,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.793; pre_event=0.984; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,train,m1_runtime_model,2018-02-15 12:00:00,2018-02-22 12:00:00,1008,1008,1,0.792967208695,0.131366168958,0.0551888638528,0.984179890101,1,0,0,1,fault,,unknown_review,0.1,0.975098199088,84.8828399282,False,,43.1335739749,high,1,medium,0,m1_specialist_only_high,True,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=medium; agreement=m1_specialist_only_high; fault_gate=0.793; pre_event=0.984; fault_group=unknown_review,specialist review: inspect compact13 and M1 specialist gate evidence before escalation.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,4,2018-02-22 00:00:00,2018-02-22 06:00:00,SH + DHW,normal,,,0.52931252063,0.32080720271,0.76443553871,0.32080720271,0,0,0,0,no_active_anomaly,0.00858165987024,0.0126879170607,low,0-24h,0.963033969143,20.6503,low,29.0484127094,low,31.0888545126,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.497; pre_event=0.259; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-15 06:00:00,2018-02-22 06:00:00,1008,1008,1,0.497249894023,0.135298777947,0.12165449912,0.259161612125,0,0,0,0,normal,,unknown_review,0.1,0.963033969143,44.6449077412,True,m1_specialist_gate_near_threshold,29.0484127094,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.497; pre_event=0.259; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-06 18:00:00,2019-03-07 00:00:00,SH + DHW with sub-circuits,normal,,,0.509324179945,0.232452696504,0.821540959143,0.232452696504,0,0,0,0,no_active_anomaly,0.00280007586017,0.0105967383274,low,0-24h,0.963081366451,20.6424,low,24.1913908516,low,30.9752616015,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.119; pre_event=0.007; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-28 00:00:00,2019-03-07 00:00:00,1008,1008,1,0.119042751954,0.0549135660341,0.0504934318251,0.00708968851218,0,0,0,0,normal,,unknown_review,0.1,0.963081366451,30.7823738617,False,,24.1913908516,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.119; pre_event=0.007; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-12-04 06:00:00,2018-12-04 12:00:00,SH + DHW,normal,,,0.421594501391,0.165234619287,0.710681176955,0.165234619287,0,0,0,0,no_active_anomaly,0.018128310918,0.018128310918,low,0-24h,0.938513438855,20.6418,low,35.0841878916,low,30.6524602661,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.594; pre_event=0.586; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-11-27 12:00:00,2018-12-04 12:00:00,1008,1008,1,0.593832574543,0.059230259863,0.0393399560251,0.586370222526,1,0,0,0,fault,,unknown_review,0.1,0.938513438855,61.9057654046,False,,35.0841878916,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.594; pre_event=0.586; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
